candidate_id,honeypot_points,honeypot_reason,current_title,current_company,location,years_of_experience,applied_ai_years,total_months,total_jobs,total_companies,n_expert,expert_zero_dur,short_switch_ratio,consulting_ratio,research_ratio,production_evidence,open_to_work,willing_to_relocate,headline,summary,skills_text
CAND_0090900,5,exp/tenure mismatch (12y stated vs 1y career); senior-level title with <2y total tenure,senior data engineer,policybazaar,san francisco,11.7,0.75,9,1,1,0,0,1.0,0.0,0.0,True,False,True,"senior data engineer | sql, spark, cloud","software / data professional with 3.2 years of experience building data pipelines, backend systems, and analytics infrastructure. most of my work has been data pipelines and analytics infrastructure; i've shipped a couple of small ml features but it's not the core of my day. my toolkit is solid on the data engineering side — python, sql, spark, airflow, warehouse design — and i've completed a couple of self-directed ml projects (kaggle competitions, side projects fine-tuning small models). interested in transitioning toward more ai/ml-focused work, ideally at a company where i can leverage my existing data-infra skills while learning modern ml practice.",computer vision qlora excel forecasting redux object detection cnn rust mlops node.js fastapi airflow mlflow docker langchain
CAND_0091068,3,exp/tenure mismatch (13y stated vs 1y career),hr manager,tcs,"gurgaon, haryana",12.7,0.0,12,1,1,0,0,1.0,1.0,0.0,False,False,False,hr manager | helping teams scale,"professional with 4.1+ years of experience. i'm a marketing manager with substantial experience in cross-functional collaboration, stakeholder management, and execution. lately i've been curious about how ai tools could augment my work — i've experimented with chatgpt and a few other tools for productivity and content creation, and i think the space is exciting. open to roles where i can apply my domain expertise alongside emerging ai capabilities.",next.js accounting asr spring boot docker airflow django rust
CAND_0091534,3,exp/tenure mismatch (17y stated vs 7y career),ai engineer,flipkart,"gurgaon, haryana",16.6,7.083333333333333,85,3,3,5,0,0.3333333333333333,0.0,0.0,True,False,True,"ai engineer | ml, nlp, recommendation systems","machine learning engineer with 7.2 years of experience building ml-powered features in production. strong background in nlp, recommendation systems, and applied ai; comfortable across the ml stack from feature engineering through deployment. recently, i led the team that migrated our keyword-search-based product to embedding-based retrieval. along the way i've gotten comfortable with the operational side — a/b testing, drift monitoring, retraining schedules. my academic background is in cs/ml but my main learning has come from shipping real systems and seeing what holds up under production load. open to senior ic roles in applied ml or ai engineering, ideally at product companies where i'd own a meaningful piece of the ml stack.",hugging face transformers scikit-learn diffusion models qdrant sentence transformers rag data science llamaindex kubeflow langchain
CAND_0093331,3,exp/tenure mismatch (16y stated vs 7y career),nlp engineer,genpact ai,"kochi, kerala",16.1,7.166666666666667,86,3,3,5,0,0.3333333333333333,0.0,0.0,True,False,True,nlp engineer | applied ml | building intelligent products,"machine learning engineer with 7.2 years of experience building ml-powered features in production. strong background in nlp, recommendation systems, and applied ai; comfortable across the ml stack from feature engineering through deployment. recently, i led the team that migrated our keyword-search-based product to embedding-based retrieval. i care a lot about evaluation rigor — too many teams ship models without offline benchmarks they trust. my academic background is in cs/ml but my main learning has come from shipping real systems and seeing what holds up under production load. open to senior ic roles in applied ml or ai engineering, ideally at product companies where i'd own a meaningful piece of the ml stack.",pytorch prompt engineering accounting qlora embeddings langchain milvus bm25 bentoml time series peft reinforcement learning
CAND_0093364,3,exp/tenure mismatch (8y stated vs 18y career),business analyst,globex inc,"delhi, delhi",7.9,4.083333333333333,210,4,3,0,0,0.5,0.0,0.0,True,True,False,business analyst | 7.9+ yrs experience,"professional with 7.9+ years of experience. my professional background is in marketing manager — i've built and led teams, owned kpis, and driven business outcomes in this domain. lately i've been curious about how ai tools could augment my work — i've experimented with chatgpt and a few other tools for productivity and content creation, and i think the space is exciting. open to roles where i can apply my domain expertise alongside emerging ai capabilities.",airflow react vue.js webpack scrum databricks dbt kafka excel speech recognition spark
CAND_0095140,3,3 expert skills with ~0 months usage,backend engineer,razorpay,toronto,5.0,4.833333333333333,58,3,3,3,3,0.6666666666666666,0.0,0.0,True,True,False,"backend engineer | sql, spark, cloud","software / data professional with 5.0 years of experience building data pipelines, backend systems, and analytics infrastructure. i've been the engineer who makes ml possible by getting the data pipelines right; now i want to do more of the ml itself. my toolkit is solid on the data engineering side — python, sql, spark, airflow, warehouse design — and i've completed a couple of self-directed ml projects (kaggle competitions, side projects fine-tuning small models). interested in transitioning toward more ai/ml-focused work, ideally at a company where i can leverage my existing data-infra skills while learning modern ml practice.",kafka information retrieval qlora milvus photoshop cnn vector search bentoml go forecasting etl opencv
CAND_0095317,3,3 expert skills with ~0 months usage,hr manager,globex inc,toronto,7.0,0.0,83,3,3,3,3,0.3333333333333333,0.0,0.0,True,False,False,hr manager | driving business outcomes,"professional with 7.0+ years of experience. i'm a marketing manager with substantial experience in cross-functional collaboration, stakeholder management, and execution. lately i've been curious about how ai tools could augment my work — i've experimented with chatgpt and a few other tools for productivity and content creation, and i think the space is exciting. open to roles where i can apply my domain expertise alongside emerging ai capabilities.",databricks webpack figma dbt aws gcp powerpoint data science
CAND_0095480,3,4 expert skills with ~0 months usage,.net developer,zomato,"mumbai, maharashtra",2.3,0.0,27,1,1,4,4,0.0,0.0,0.0,True,True,False,.net developer | backend systems & apis,"software engineer with 2.3 years of experience across web, backend, and cloud systems. strong fundamentals in software development and system design. most of my work is conventional backend engineering — apis, databases, queues, deployments. i've been keeping up with ai/ml at a self-learner level — taken some online courses, played with the openai and anthropic apis, built a small rag side project — but i haven't done it in a professional capacity yet. open to roles where i can either deepen my software engineering work or, if the team is open to it, start contributing to ml-adjacent systems.",sentence transformers agile react rest apis peft figma snowflake content writing typescript spark
CAND_0095619,3,exp/tenure mismatch (16y stated vs 4y career),nlp engineer,nykaa,"mumbai, maharashtra",15.6,4.166666666666667,50,1,1,6,0,0.0,0.0,0.0,True,True,False,nlp engineer | applied ml | building intelligent products,"machine learning engineer with 4.2 years of experience building ml-powered features in production. strong background in nlp, recommendation systems, and applied ai; comfortable across the ml stack from feature engineering through deployment. recently, i shipped our first rag-based feature this year and now own the eval framework for it. i've spent enough time debugging production ranking issues to know which signals matter and which are noise. my academic background is in cs/ml but my main learning has come from shipping real systems and seeing what holds up under production load. open to senior ic roles in applied ml or ai engineering, ideally at product companies where i'd own a meaningful piece of the ml stack.",feature engineering pinecone mlflow learning to rank scikit-learn hugging face transformers nlp weaviate information retrieval time series figma tts bm25 sentence transformers fine-tuning llms elasticsearch yolo
CAND_0096150,3,exp/tenure mismatch (15y stated vs 1y career),accountant,wipro,"chennai, tamil nadu",14.7,0.0,10,1,1,0,0,1.0,1.0,0.0,False,False,False,accountant | driving business outcomes,"professional with 2.1+ years of experience. i'm a marketing manager with substantial experience in cross-functional collaboration, stakeholder management, and execution. lately i've been curious about how ai tools could augment my work — i've experimented with chatgpt and a few other tools for productivity and content creation, and i think the space is exciting. open to roles where i can apply my domain expertise alongside emerging ai capabilities.",webpack salesforce crm javascript sap vue.js tailwind graphql
CAND_0002025,2,11 expert skills (implausible breadth),senior ai engineer,apple,"trivandrum, kerala",5.9,5.833333333333333,70,2,2,11,0,0.0,0.0,0.0,True,True,False,senior ai engineer | building ai-native search & ranking systems,"senior ai engineer with 5.9 years of hands-on experience building production ml systems, with a focus on search, retrieval, and ranking. most recently, i designed the company's first hybrid retrieval system combining bm25 with dense vector recall, across a corpus of 30m+ candidate profiles. my day-to-day work spans embedding model selection and fine-tuning, hybrid retrieval architecture, learning-to-rank, behavioral-signal integration, and the offline/online evaluation that ties it all together. i've shipped systems in both early-stage product companies and at larger scale, and i've spent enough time on both that i know which tradeoffs apply where. i care more about shipping a working system in 6 weeks than a theoretically perfect one in 6 months. currently exploring my next move — looking for senior ic or tech-lead roles where i can own the intelligence layer end-to-end.",diffusion models faiss tensorflow scikit-learn opensearch haystack weaviate sentence transformers qlora nlp pinecone recommendation systems deep learning python langchain weights & biases opencv prompt engineering fine-tuning llms yolo
CAND_0007009,2,10 expert skills (implausible breadth),recommendation systems engineer,wysa,"noida, uttar pradesh",7.9,7.833333333333333,94,3,3,10,0,0.3333333333333333,0.0,0.0,True,True,False,"recommendation systems engineer | ml, nlp, recommendation systems","machine learning engineer with 7.9 years of experience building ml-powered features in production. strong background in nlp, recommendation systems, and applied ai; comfortable across the ml stack from feature engineering through deployment. recently, i shipped our first rag-based feature this year and now own the eval framework for it. i care a lot about evaluation rigor — too many teams ship models without offline benchmarks they trust. my academic background is in cs/ml but my main learning has come from shipping real systems and seeing what holds up under production load. open to senior ic roles in applied ml or ai engineering, ideally at product companies where i'd own a meaningful piece of the ml stack.",statistical modeling etl weaviate python embeddings learning to rank peft bm25 lora cnn forecasting llms sentence transformers weights & biases haystack data science qlora opensearch
CAND_0008425,2,11 expert skills (implausible breadth),senior nlp engineer,ola,"kolkata, west bengal",7.8,7.666666666666667,92,3,3,11,0,0.0,0.0,0.0,True,True,False,senior nlp engineer | production ml at scale | 7.8+ yrs,"senior ai engineer with 7.8 years of hands-on experience building production ml systems, with a focus on search, retrieval, and ranking. most recently, i rebuilt the candidate-jd matching pipeline from scratch, taking it from 0.72 to 0.91 ndcg@10, operating at single-digit-millisecond p95 retrieval latency. my day-to-day work spans embedding model selection and fine-tuning, hybrid retrieval architecture, learning-to-rank, behavioral-signal integration, and the offline/online evaluation that ties it all together. i've shipped systems in both early-stage product companies and at larger scale, and i've spent enough time on both that i know which tradeoffs apply where. i've made all the standard mistakes — embedding everything before defining the metric, over-investing in fine-tuning, optimizing offline metrics that don't move online — so i notice them faster now. currently exploring my next move — looking for senior ic or tech-lead roles where i can own the intelligence layer end-to-end.",learning to rank qdrant weights & biases pgvector sentence transformers nlp haystack tensorflow python prompt engineering image classification object detection semantic search lora recommendation systems information retrieval hugging face transformers
CAND_0035104,1,exp/tenure gap (~8y),software engineer,cognizant,"chandigarh, chandigarh",5.5,0.0,162,2,2,0,0,0.0,1.0,0.0,True,False,False,software engineer | full-stack development,"software engineer with 5.5 years of experience across web, backend, and cloud systems. strong fundamentals in software development and system design. i've worked across web frontends, rest apis, and cloud deployments; comfortable in most parts of a typical saas stack. i've been keeping up with ai/ml at a self-learner level — taken some online courses, played with the openai and anthropic apis, built a small rag side project — but i haven't done it in a professional capacity yet. open to roles where i can either deepen my software engineering work or, if the team is open to it, start contributing to ml-adjacent systems.",recommendation systems illustrator vue.js sap webpack agile rest apis node.js
CAND_0037980,2,12 expert skills (implausible breadth),senior applied scientist,niramai,"kolkata, west bengal",9.0,8.916666666666666,107,3,3,12,0,0.0,0.0,0.0,True,True,True,senior engineer | information retrieval at scale,"senior engineer who has spent the last several years building systems that connect users with relevant information at scale. comfortable across the full stack from infrastructure to algorithms to product experience, though most of my time has been in the middle layer — the ranking and retrieval systems that decide what to show. strong preference for shipping real systems over research-only work; i'd rather have a working v1 in 6 weeks than a perfect v2 in 6 months. i've made the standard mistakes — over-engineering early, optimizing offline metrics that didn't move online numbers, building beautiful infrastructure for features that users didn't actually want — so i notice them faster now. looking for senior ic or tech-lead roles where i can own the intelligence layer end-to-end at a product company.",lora search infrastructure pytorch nlp indexing algorithms bm25 tts text encoders document processing opencv qlora pgvector haystack model adaptation weights & biases bentoml scikit-learn prompt engineering feature engineering information retrieval systems recommendation systems
CAND_0041611,2,10 expert skills (implausible breadth),staff machine learning engineer,locobuzz,austin,6.4,6.25,75,3,3,10,0,0.3333333333333333,0.0,0.0,True,False,True,staff machine learning engineer | building ai-native search & ranking systems,"senior ai engineer with 6.4 years of hands-on experience building production ml systems, with a focus on search, retrieval, and ranking. most recently, i owned the offline-online evaluation harness — ndcg/mrr/recall calibrated to live a/b metrics, serving 50m+ queries per month. my day-to-day work spans embedding model selection and fine-tuning, hybrid retrieval architecture, learning-to-rank, behavioral-signal integration, and the offline/online evaluation that ties it all together. i've shipped systems in both early-stage product companies and at larger scale, and i've spent enough time on both that i know which tradeoffs apply where. i believe most ranking problems are solved by careful feature engineering and rigorous eval, not by bigger models. currently exploring my next move — looking for senior ic or tech-lead roles where i can own the intelligence layer end-to-end.",llamaindex prompt engineering pytorch qdrant nlp weaviate gans bm25 fine-tuning llms opensearch sentence transformers deep learning mlops pgvector langchain qlora diffusion models weights & biases
CAND_0042506,2,10 expert skills (implausible breadth),search engineer,verloop.io,"mumbai, maharashtra",4.2,4.166666666666667,50,2,2,10,0,0.0,0.0,0.0,True,True,False,"search engineer | search, ranking & retrieval","machine learning engineer with 4.2 years of experience building ml-powered features in production. strong background in nlp, recommendation systems, and applied ai; comfortable across the ml stack from feature engineering through deployment. recently, i built our semantic search infrastructure from scratch — sentence-transformers, faiss, the works. i've spent enough time debugging production ranking issues to know which signals matter and which are noise. my academic background is in cs/ml but my main learning has come from shipping real systems and seeing what holds up under production load. open to senior ic roles in applied ml or ai engineering, ideally at product companies where i'd own a meaningful piece of the ml stack.",peft tts scikit-learn opencv semantic search bentoml fine-tuning llms tensorflow information retrieval diffusion models milvus deep learning qdrant faiss airflow object detection nlp forecasting pgvector
CAND_0050454,2,10 expert skills (implausible breadth),ai engineer,rephrase.ai,"delhi, delhi",6.8,6.75,81,3,3,10,0,0.0,0.0,0.0,True,True,True,ai engineer | applied ml | building intelligent products,"machine learning engineer with 6.8 years of experience building ml-powered features in production. strong background in nlp, recommendation systems, and applied ai; comfortable across the ml stack from feature engineering through deployment. recently, i led the team that migrated our keyword-search-based product to embedding-based retrieval. i care a lot about evaluation rigor — too many teams ship models without offline benchmarks they trust. my academic background is in cs/ml but my main learning has come from shipping real systems and seeing what holds up under production load. open to senior ic roles in applied ml or ai engineering, ideally at product companies where i'd own a meaningful piece of the ml stack.",pytorch langchain qlora fine-tuning llms faiss qdrant image classification scikit-learn feature engineering lora bm25 nlp llms weights & biases kubeflow
CAND_0057711,1,exp/tenure gap (~7y),java developer,capgemini,"chennai, tamil nadu",7.7,0.0,180,2,2,0,0,0.0,1.0,0.0,True,False,False,java developer | full-stack development,"software engineer with 7.7 years of experience across web, backend, and cloud systems. strong fundamentals in software development and system design. most of my work is conventional backend engineering — apis, databases, queues, deployments. i've been keeping up with ai/ml at a self-learner level — taken some online courses, played with the openai and anthropic apis, built a small rag side project — but i haven't done it in a professional capacity yet. open to roles where i can either deepen my software engineering work or, if the team is open to it, start contributing to ml-adjacent systems.",css kubernetes prompt engineering gans terraform tally tensorflow mongodb gcp etl
CAND_0064270,2,10 expert skills (implausible breadth),applied ml engineer,verloop.io,"pune, maharashtra",4.2,4.166666666666667,50,2,2,10,0,0.5,0.0,0.0,True,False,True,"applied ml engineer | search, ranking & retrieval","machine learning engineer with 4.2 years of experience building ml-powered features in production. strong background in nlp, recommendation systems, and applied ai; comfortable across the ml stack from feature engineering through deployment. recently, i built our semantic search infrastructure from scratch — sentence-transformers, faiss, the works. i care a lot about evaluation rigor — too many teams ship models without offline benchmarks they trust. my academic background is in cs/ml but my main learning has come from shipping real systems and seeing what holds up under production load. open to senior ic roles in applied ml or ai engineering, ideally at product companies where i'd own a meaningful piece of the ml stack.",llamaindex bentoml pytorch learning to rank angular sentence transformers microservices machine learning embeddings kubeflow hugging face transformers opensearch react elasticsearch yolo bm25 haystack peft
CAND_0065710,1,exp/tenure gap (~5y),marketing manager,hooli,"mumbai, maharashtra",4.4,0.0,114,2,2,0,0,0.5,0.0,0.0,False,False,False,marketing manager | driving business outcomes,"professional with 4.4+ years of experience. my professional background is in marketing manager — i've built and led teams, owned kpis, and driven business outcomes in this domain. lately i've been curious about how ai tools could augment my work — i've experimented with chatgpt and a few other tools for productivity and content creation, and i think the space is exciting. open to roles where i can apply my domain expertise alongside emerging ai capabilities.",webpack salesforce crm powerpoint sap spring boot rest apis dbt apache flink project management
CAND_0066376,2,10 expert skills (implausible breadth),applied ml engineer,dream11,"mumbai, maharashtra",5.7,5.583333333333333,67,2,2,10,0,0.0,0.0,0.0,True,True,False,"applied ml engineer | search, ranking & retrieval","machine learning engineer with 5.7 years of experience building ml-powered features in production. strong background in nlp, recommendation systems, and applied ai; comfortable across the ml stack from feature engineering through deployment. recently, my main project for the last 18 months has been the recommendation system that powers our discovery feed. i care a lot about evaluation rigor — too many teams ship models without offline benchmarks they trust. my academic background is in cs/ml but my main learning has come from shipping real systems and seeing what holds up under production load. open to senior ic roles in applied ml or ai engineering, ideally at product companies where i'd own a meaningful piece of the ml stack.",recommendation systems lora learning to rank llms fine-tuning llms deep learning nlp reinforcement learning information retrieval object detection bm25 powerpoint time series faiss llamaindex cnn semantic search
CAND_0068351,2,11 expert skills (implausible breadth),lead ai engineer,sarvam ai,"delhi, delhi",6.4,6.333333333333333,76,3,3,11,0,0.3333333333333333,0.0,0.0,True,False,False,senior engineer | search & discovery infrastructure,"senior engineer who has spent the last several years building systems that connect users with relevant information at scale. comfortable across the full stack from infrastructure to algorithms to product experience, though most of my time has been in the middle layer — the ranking and retrieval systems that decide what to show. strong preference for shipping real systems over research-only work; i'd rather have a working v1 in 6 weeks than a perfect v2 in 6 months. i've made the standard mistakes — over-engineering early, optimizing offline metrics that didn't move online numbers, building beautiful infrastructure for features that users didn't actually want — so i notice them faster now. looking for senior ic or tech-lead roles where i can own the intelligence layer end-to-end at a product company.",pgvector deep learning qdrant elasticsearch feature engineering text encoders peft spring boot python redis haystack machine learning open-source ml libraries ranking systems lora information retrieval systems search backend gans nlp
CAND_0070189,1,exp/tenure gap (~8y),operations manager,wayne enterprises,"hyderabad, telangana",6.9,0.0,173,3,2,0,0,0.3333333333333333,0.0,0.0,True,False,False,operations manager | 6.9+ yrs experience,"professional with 6.9+ years of experience. i'm a marketing manager with substantial experience in cross-functional collaboration, stakeholder management, and execution. lately i've been curious about how ai tools could augment my work — i've experimented with chatgpt and a few other tools for productivity and content creation, and i think the space is exciting. open to roles where i can apply my domain expertise alongside emerging ai capabilities.",javascript docker aws content writing spark illustrator
CAND_0076904,2,10 expert skills (implausible breadth),senior data scientist,nykaa,london,4.2,4.083333333333333,49,2,2,10,0,0.0,0.0,0.0,True,True,False,"senior data scientist | search, ranking & retrieval","machine learning engineer with 4.2 years of experience building ml-powered features in production. strong background in nlp, recommendation systems, and applied ai; comfortable across the ml stack from feature engineering through deployment. recently, i built our semantic search infrastructure from scratch — sentence-transformers, faiss, the works. along the way i've gotten comfortable with the operational side — a/b testing, drift monitoring, retraining schedules. my academic background is in cs/ml but my main learning has come from shipping real systems and seeing what holds up under production load. open to senior ic roles in applied ml or ai engineering, ideally at product companies where i'd own a meaningful piece of the ml stack.",cnn peft recommendation systems deep learning bentoml vector search machine learning asr nlp scikit-learn mlops information retrieval opensearch hugging face transformers gans speech recognition weaviate llms
CAND_0077239,1,exp/tenure gap (~7y),content writer,dunder mifflin,"indore, madhya pradesh",7.6,1.75,180,3,2,0,0,0.0,0.11666666666666667,0.0,False,False,False,content writer | 7.6+ yrs experience,"professional with 7.6+ years of experience. i'm a marketing manager with substantial experience in cross-functional collaboration, stakeholder management, and execution. lately i've been curious about how ai tools could augment my work — i've experimented with chatgpt and a few other tools for productivity and content creation, and i think the space is exciting. open to roles where i can apply my domain expertise alongside emerging ai capabilities.",bentoml next.js data pipelines content writing photoshop accounting dbt
CAND_0077337,2,11 expert skills (implausible breadth),staff machine learning engineer,paytm,"kochi, kerala",7.0,6.916666666666667,83,4,4,11,0,0.5,0.0,0.0,True,True,True,staff machine learning engineer | building ai-native search & ranking systems,"senior ai engineer with 7.0 years of hands-on experience building production ml systems, with a focus on search, retrieval, and ranking. most recently, i designed the company's first hybrid retrieval system combining bm25 with dense vector recall, serving 50m+ queries per month. my day-to-day work spans embedding model selection and fine-tuning, hybrid retrieval architecture, learning-to-rank, behavioral-signal integration, and the offline/online evaluation that ties it all together. i've shipped systems in both early-stage product companies and at larger scale, and i've spent enough time on both that i know which tradeoffs apply where. i care more about shipping a working system in 6 weeks than a theoretically perfect one in 6 months. currently exploring my next move — looking for senior ic or tech-lead roles where i can own the intelligence layer end-to-end.",gans semantic search qlora pgvector pinecone feature engineering bm25 information retrieval llms opencv data science forecasting excel rag qdrant recommendation systems sentence transformers llamaindex python opensearch
CAND_0081846,2,10 expert skills (implausible breadth),lead ai engineer,razorpay,"jaipur, rajasthan",6.7,6.583333333333333,79,2,2,10,0,0.0,0.0,0.0,True,True,True,"lead ai engineer | llms, rag, vector search | ex-top tech","senior ai engineer with 6.7 years of hands-on experience building production ml systems, with a focus on search, retrieval, and ranking. most recently, i rebuilt the candidate-jd matching pipeline from scratch, taking it from 0.72 to 0.91 ndcg@10, serving 50m+ queries per month. my day-to-day work spans embedding model selection and fine-tuning, hybrid retrieval architecture, learning-to-rank, behavioral-signal integration, and the offline/online evaluation that ties it all together. i've shipped systems in both early-stage product companies and at larger scale, and i've spent enough time on both that i know which tradeoffs apply where. i have strong opinions about when llms are the right hammer and when classical ir is — usually it's both. currently exploring my next move — looking for senior ic or tech-lead roles where i can own the intelligence layer end-to-end.",data science information retrieval llamaindex pgvector forecasting learning to rank elasticsearch pytorch vector search scikit-learn deep learning recommendation systems python embeddings semantic search bm25 machine learning qdrant
CAND_0086515,2,senior-level title with <2y total tenure,senior software engineer,pharmeasy,london,2.0,1.9166666666666667,23,2,2,0,0,1.0,0.0,0.0,True,False,False,"senior software engineer | sql, spark, cloud","software / data professional with 2.0 years of experience building data pipelines, backend systems, and analytics infrastructure. i've been the engineer who makes ml possible by getting the data pipelines right; now i want to do more of the ml itself. my toolkit is solid on the data engineering side — python, sql, spark, airflow, warehouse design — and i've completed a couple of self-directed ml projects (kaggle competitions, side projects fine-tuning small models). interested in transitioning toward more ai/ml-focused work, ideally at a company where i can leverage my existing data-infra skills while learning modern ml practice.",kafka bm25 qdrant postgresql time series statistical modeling ci/cd css object detection javascript diffusion models
CAND_0088025,2,11 expert skills (implausible breadth),staff machine learning engineer,yellow.ai,"jaipur, rajasthan",8.6,8.5,102,3,3,11,0,0.3333333333333333,0.0,0.0,True,True,False,staff machine learning engineer | building ai-native search & ranking systems,"senior ai engineer with 8.6 years of hands-on experience building production ml systems, with a focus on search, retrieval, and ranking. most recently, i designed the company's first hybrid retrieval system combining bm25 with dense vector recall, serving 50m+ queries per month. my day-to-day work spans embedding model selection and fine-tuning, hybrid retrieval architecture, learning-to-rank, behavioral-signal integration, and the offline/online evaluation that ties it all together. i've shipped systems in both early-stage product companies and at larger scale, and i've spent enough time on both that i know which tradeoffs apply where. i'm comfortable across the stack from infra to algorithms, but my heart is in retrieval and ranking. currently exploring my next move — looking for senior ic or tech-lead roles where i can own the intelligence layer end-to-end.",pinecone qlora llms hugging face transformers rag sap tensorflow lora flask prompt engineering bm25 elasticsearch mlops pgvector learning to rank deep learning python nlp yolo
CAND_0092278,2,10 expert skills (implausible breadth),senior nlp engineer,microsoft,"pune, maharashtra",6.8,6.666666666666667,80,3,3,10,0,0.0,0.0,0.0,True,False,False,senior nlp engineer | building ai-native search & ranking systems,"senior ai engineer with 6.8 years of hands-on experience building production ml systems, with a focus on search, retrieval, and ranking. most recently, i drove the platform's rag strategy from prototype to production, including the eval framework, across a corpus of 30m+ candidate profiles. my day-to-day work spans embedding model selection and fine-tuning, hybrid retrieval architecture, learning-to-rank, behavioral-signal integration, and the offline/online evaluation that ties it all together. i've shipped systems in both early-stage product companies and at larger scale, and i've spent enough time on both that i know which tradeoffs apply where. i'm comfortable across the stack from infra to algorithms, but my heart is in retrieval and ranking. currently exploring my next move — looking for senior ic or tech-lead roles where i can own the intelligence layer end-to-end.",tensorflow machine learning hugging face transformers grpc qlora pgvector nlp elasticsearch vector search milvus llms peft object detection mlflow time series gans semantic search
CAND_0093193,2,10 expert skills (implausible breadth),senior machine learning engineer,niramai,"bangalore, karnataka",7.9,7.833333333333333,94,2,2,10,0,0.0,0.0,0.0,True,True,False,senior engineer | 7.9+ yrs in production systems,"senior engineer who has spent the last several years building systems that connect users with relevant information at scale. comfortable across the full stack from infrastructure to algorithms to product experience, though most of my time has been in the middle layer — the ranking and retrieval systems that decide what to show. strong preference for shipping real systems over research-only work; i'd rather have a working v1 in 6 weeks than a perfect v2 in 6 months. i've made the standard mistakes — over-engineering early, optimizing offline metrics that didn't move online numbers, building beautiful infrastructure for features that users didn't actually want — so i notice them faster now. looking for senior ic or tech-lead roles where i can own the intelligence layer end-to-end at a product company.",ranking systems text encoders indexing algorithms forecasting vector representations qdrant opensearch open-source ml libraries tensorflow content matching information retrieval systems haystack statistical modeling machine learning search & discovery gans search backend scikit-learn asr
